bmkegId	volume	issue	journal_id
44746	331	3	4668
44747	331	3	4668
44749	331	3	4668
44752	331	3	4668
44753	331	3	4668
44755	334	2	4668
44759	334	2	4668
44764	334	2	4668
44766	334	2	4668
44767	334	2	4668
44769	334	1	4668
44770	334	1	4668
44771	334	1	4668
44772	334	1	4668
44773	334	1	4668
44776	334	1	4668
44779	334	1	4668
44780	334	1	4668
44781	334	1	4668
44784	334	1	4668
44788	334	1	4668
44789	333	4	4668
44790	333	4	4668
44791	333	4	4668
44793	333	4	4668
44794	333	4	4668
44797	333	4	4668
44798	333	4	4668
44801	333	4	4668
44802	333	3	4668
44804	333	3	4668
44807	333	3	4668
44811	333	3	4668
44812	333	3	4668
44813	333	3	4668
44814	333	3	4668
44815	333	3	4668
44816	333	3	4668
44820	333	2	4668
44821	333	2	4668
44824	333	2	4668
44827	333	2	4668
44834	333	2	4668
44836	333	2	4668
44837	333	2	4668
44840	333	2	4668
44843	333	2	4668
44845	333	2	4668
44848	333	2	4668
44850	333	1	4668
44852	333	1	4668
44855	333	1	4668
44858	335	3	4668
44860	335	3	4668
44861	335	3	4668
44862	335	3	4668
44865	335	3	4668
44867	335	3	4668
44869	335	3	4668
44871	335	3	4668
44872	335	2	4668
44875	335	2	4668
44877	335	2	4668
44880	335	2	4668
44882	335	2	4668
44884	335	2	4668
44886	335	2	4668
44887	335	2	4668
44891	335	2	4668
44896	335	2	4668
44900	335	1	4668
44901	335	1	4668
44903	335	1	4668
44904	335	1	4668
44907	335	1	4668
44909	335	1	4668
44914	335	1	4668
44915	335	1	4668
44918	334	4	4668
44919	334	4	4668
44920	334	4	4668
44925	334	4	4668
44927	334	4	4668
44931	334	4	4668
44934	334	4	4668
44935	334	4	4668
44938	334	3	4668
44941	334	3	4668
44942	334	3	4668
44945	334	3	4668
44947	334	3	4668
44950	334	3	4668
44951	334	3	4668
44952	334	3	4668
44954	334	3	4668
44956	334	3	4668
44958	334	2	4668
44959	334	2	4668
44963	334	2	4668
44968	334	2	4668
44972	337	1	4668
44973	336	4	4668
44975	336	4	4668
44976	336	4	4668
44981	336	4	4668
44984	336	4	4668
44988	336	4	4668
44990	336	4	4668
44991	336	4	4668
44992	336	4	4668
44993	336	4	4668
44995	336	4	4668
44999	336	3	4668
45001	336	3	4668
45002	336	3	4668
45003	336	3	4668
45007	336	3	4668
45009	336	3	4668
45012	336	3	4668
45014	336	3	4668
45019	336	3	4668
45022	336	2	4668
45023	336	2	4668
45024	336	2	4668
45027	336	2	4668
45028	336	2	4668
45029	336	2	4668
45031	336	2	4668
45033	336	1	4668
45039	336	1	4668
45041	336	1	4668
45043	336	1	4668
45047	336	1	4668
45050	336	1	4668
45052	336	1	4668
45054	336	1	4668
45057	336	1	4668
45060	336	1	4668
45061	335	4	4668
45062	335	4	4668
45063	335	4	4668
45065	335	4	4668
45067	335	4	4668
45069	335	4	4668
45070	335	4	4668
45075	335	3	4668
45077	338	2	4668
45081	338	2	4668
45083	338	2	4668
45084	338	2	4668
45088	338	1	4668
45090	338	1	4668
45093	338	1	4668
45095	338	1	4668
45097	338	1	4668
45100	338	1	4668
45104	338	1	4668
45105	337	4	4668
45106	337	4	4668
45113	337	4	4668
45115	337	4	4668
45116	337	4	4668
45118	337	4	4668
45122	337	4	4668
45123	337	4	4668
45130	337	3	4668
45134	337	3	4668
45141	337	3	4668
45143	337	3	4668
45144	337	3	4668
45146	337	3	4668
45147	337	3	4668
45148	337	3	4668
45158	337	3	4668
45159	337	3	4668
45160	337	2	4668
45161	337	2	4668
45162	337	2	4668
45164	337	2	4668
45168	337	2	4668
45169	337	2	4668
45171	337	2	4668
45173	337	2	4668
45176	337	2	4668
45179	337	2	4668
45182	337	1	4668
45183	337	1	4668
45185	337	1	4668
45187	337	1	4668
45190	337	1	4668
45192	337	1	4668
45193	337	1	4668
45196	337	1	4668
45199	339	4	4668
45203	339	4	4668
45204	339	4	4668
45205	339	3	4668
45210	339	3	4668
45216	339	3	4668
45218	339	3	4668
45221	339	3	4668
45222	339	3	4668
45225	339	3	4668
45226	339	3	4668
45229	339	2	4668
45231	339	2	4668
45233	339	2	4668
45235	339	2	4668
45239	339	2	4668
45241	339	2	4668
45242	339	1	4668
45244	339	1	4668
45246	339	1	4668
45257	339	1	4668
45259	339	1	4668
45260	339	1	4668
45262	339	1	4668
45263	339	1	4668
45264	339	1	4668
45268	338	4	4668
45270	338	4	4668
45271	338	4	4668
45272	338	4	4668
45275	338	4	4668
45276	338	4	4668
45277	338	4	4668
45280	338	4	4668
45281	338	3	4668
45283	338	3	4668
45285	338	3	4668
45287	338	3	4668
45289	338	3	4668
45291	338	3	4668
45292	338	3	4668
45295	338	3	4668
45299	338	2	4668
45300	338	2	4668
45303	338	2	4668
45306	338	2	4668
45307	341	2	4668
45310	341	1	4668
45315	341	1	4668
45316	341	1	4668
45321	341	1	4668
45322	341	1	4668
45323	341	1	4668
45325	341	1	4668
45326	340	4	4668
45328	340	4	4668
45330	340	4	4668
45332	340	4	4668
45335	340	4	4668
45338	340	4	4668
45341	340	4	4668
45343	340	4	4668
45347	340	3	4668
45350	340	3	4668
45351	340	3	4668
45353	340	3	4668
45356	340	3	4668
45357	340	3	4668
45358	340	3	4668
45359	340	3	4668
45360	340	3	4668
45364	340	2	4668
45368	340	2	4668
45372	340	2	4668
45375	340	2	4668
45377	340	2	4668
45380	340	2	4668
45381	340	2	4668
45386	340	2	4668
45393	340	2	4668
45400	340	2	4668
45401	340	1	4668
45404	340	1	4668
45407	340	1	4668
45409	340	1	4668
45412	340	1	4668
45416	340	1	4668
45418	340	1	4668
45421	340	1	4668
45425	339	4	4668
45426	339	4	4668
45427	339	4	4668
45430	339	4	4668
45434	339	4	4668
45436	342	3	4668
45440	342	3	4668
45442	342	3	4668
45446	342	2	4668
45449	342	2	4668
45451	342	2	4668
45452	342	2	4668
45456	342	2	4668
45461	342	2	4668
45463	342	2	4668
45464	342	1	4668
45471	342	1	4668
45475	342	1	4668
45476	342	1	4668
45479	342	1	4668
45481	342	1	4668
45484	342	1	4668
45487	342	1	4668
45490	342	1	4668
45491	342	1	4668
45493	342	1	4668
45494	342	1	4668
45495	341	4	4668
45497	341	4	4668
45498	341	4	4668
45499	341	4	4668
45501	341	4	4668
45503	341	4	4668
45504	341	4	4668
45505	341	3	4668
45508	341	3	4668
45512	341	3	4668
45513	341	3	4668
45514	341	3	4668
45516	341	3	4668
45519	341	3	4668
45522	341	3	4668
45524	341	3	4668
45526	341	2	4668
45528	341	2	4668
45533	341	2	4668
45535	341	2	4668
45538	341	2	4668
45541	341	2	4668
45547	341	2	4668
45548	341	2	4668
45551	341	2	4668
45556	343	4	4668
45561	343	4	4668
45562	343	4	4668
45563	343	4	4668
45564	343	3	4668
45565	343	3	4668
45566	343	3	4668
45567	343	3	4668
45569	343	3	4668
45571	343	3	4668
45574	343	3	4668
45576	343	3	4668
45577	343	2	4668
45579	343	2	4668
45582	343	2	4668
45584	343	2	4668
45589	343	2	4668
45591	343	2	4668
45594	343	2	4668
45598	343	2	4668
45601	343	2	4668
45602	343	1	4668
45606	343	1	4668
45608	343	1	4668
45609	343	1	4668
45610	343	1	4668
45611	343	1	4668
45613	343	1	4668
45614	343	1	4668
45619	343	1	4668
45621	343	1	4668
45623	342	4	4668
45629	342	4	4668
45630	342	4	4668
45631	342	4	4668
45633	342	4	4668
45634	342	4	4668
45638	342	4	4668
45641	342	4	4668
45642	342	3	4668
45645	342	3	4668
45647	342	3	4668
45648	342	3	4668
45650	345	2	4668
45652	345	2	4668
45653	345	1	4668
45658	345	1	4668
45659	345	1	4668
45665	345	1	4668
45667	345	1	4668
45670	345	1	4668
45673	345	1	4668
45679	345	1	4668
45681	345	1	4668
45683	344	4	4668
45686	344	4	4668
45689	344	4	4668
45690	344	4	4668
45692	344	4	4668
45695	344	4	4668
45697	344	4	4668
45698	344	4	4668
45700	344	3	4668
45704	344	3	4668
45707	344	3	4668
45709	344	3	4668
45713	344	3	4668
45717	344	3	4668
45719	344	3	4668
45720	344	2	4668
45722	344	2	4668
45725	344	2	4668
45726	344	2	4668
45727	344	2	4668
45728	344	2	4668
45729	344	2	4668
45731	344	2	4668
45732	344	2	4668
45733	344	1	4668
45736	344	1	4668
45737	344	1	4668
45739	344	1	4668
45743	344	1	4668
45745	344	1	4668
45746	343	4	4668
45750	343	4	4668
45752	343	4	4668
45754	343	4	4668
45758	343	4	4668
45759	346	3	4668
45763	346	3	4668
45765	346	3	4668
45767	346	3	4668
45769	346	3	4668
45772	346	3	4668
45773	346	3	4668
45776	346	2	4668
45777	346	2	4668
45778	346	2	4668
45779	346	2	4668
45780	346	2	4668
45783	346	1	4668
45785	346	1	4668
45787	346	1	4668
45789	346	1	4668
45790	346	1	4668
45792	346	1	4668
45793	346	1	4668
45794	346	1	4668
45796	345	4	4668
45798	345	4	4668
45800	345	4	4668
45802	345	4	4668
45803	345	4	4668
45805	345	4	4668
45806	345	4	4668
45807	345	4	4668
45809	345	4	4668
45811	345	3	4668
45814	345	3	4668
45816	345	3	4668
45818	345	3	4668
45820	345	3	4668
45824	345	3	4668
45825	345	3	4668
45827	345	3	4668
45830	345	3	4668
45833	345	3	4668
45835	345	2	4668
45836	345	2	4668
45837	345	2	4668
45838	345	2	4668
45842	345	2	4668
45844	345	2	4668
45845	345	2	4668
45846	345	2	4668
45849	347	4	4668
45851	347	4	4668
45855	347	4	4668
45859	347	4	4668
45861	347	4	4668
45864	347	4	4668
45866	347	4	4668
45870	347	4	4668
45873	347	4	4668
45874	347	3	4668
45877	347	3	4668
45883	347	3	4668
45885	347	3	4668
45893	347	3	4668
45895	347	3	4668
45896	347	3	4668
45897	347	3	4668
45901	347	3	4668
45902	347	3	4668
45905	347	2	4668
45907	347	2	4668
45911	347	2	4668
45913	347	2	4668
45914	347	2	4668
45917	347	2	4668
45918	347	2	4668
45920	347	2	4668
45921	347	2	4668
45924	347	2	4668
45926	347	1	4668
45928	347	1	4668
45930	347	1	4668
45934	347	1	4668
45936	347	1	4668
45939	347	1	4668
45940	347	1	4668
45944	347	1	4668
45946	347	1	4668
45947	347	1	4668
45949	346	4	4668
45952	346	4	4668
45956	346	4	4668
45958	346	4	4668
45959	346	4	4668
45963	346	4	4668
45966	346	4	4668
45967	346	4	4668
45968	346	4	4668
45970	346	4	4668
45972	349	2	4668
45975	349	2	4668
45978	349	2	4668
45979	349	2	4668
45981	349	2	4668
45987	349	2	4668
45991	349	2	4668
45992	349	2	4668
45996	349	1	4668
45998	349	1	4668
46002	349	1	4668
46004	349	1	4668
46009	349	1	4668
46013	349	1	4668
46014	349	1	4668
46016	348	4	4668
46017	348	4	4668
46023	348	4	4668
46025	348	4	4668
46026	348	4	4668
46033	348	4	4668
46035	348	4	4668
46037	348	4	4668
46040	348	3	4668
46041	348	3	4668
46043	348	3	4668
46045	348	3	4668
46047	348	3	4668
46049	348	3	4668
46052	348	2	4668
46055	348	2	4668
46056	348	2	4668
46059	348	2	4668
46061	348	2	4668
46064	348	2	4668
46067	348	2	4668
46072	348	1	4668
46075	348	1	4668
46078	348	1	4668
46079	348	1	4668
46082	348	1	4668
46083	348	1	4668
46085	350	3	4668
46088	350	3	4668
46092	350	3	4668
46093	350	3	4668
46098	350	3	4668
46099	350	3	4668
46102	350	3	4668
46104	350	3	4668
46105	350	3	4668
46107	350	2	4668
46108	350	2	4668
46112	350	2	4668
46118	350	2	4668
46119	350	2	4668
46120	350	2	4668
46122	350	2	4668
46125	350	2	4668
46127	350	2	4668
46129	350	2	4668
46131	350	1	4668
46132	350	1	4668
46134	350	1	4668
46135	350	1	4668
46142	350	1	4668
46145	350	1	4668
46149	350	1	4668
46150	350	1	4668
46151	350	1	4668
46154	349	4	4668
46157	349	4	4668
46158	349	4	4668
46161	349	4	4668
46164	349	4	4668
46165	349	4	4668
46166	349	4	4668
46169	349	4	4668
46170	349	3	4668
46172	349	3	4668
46173	349	3	4668
46174	349	3	4668
46177	349	3	4668
46178	349	3	4668
46180	349	3	4668
46189	349	3	4668
46191	349	3	4668
46192	352	1	4668
46194	352	1	4668
46195	352	1	4668
46197	352	1	4668
46200	351	4	4668
46202	351	4	4668
46204	351	4	4668
46206	351	4	4668
46207	351	4	4668
46208	351	4	4668
46209	351	4	4668
46210	351	4	4668
46211	351	4	4668
46212	351	3	4668
46213	351	3	4668
46216	351	3	4668
46217	351	3	4668
46218	351	3	4668
46221	351	3	4668
46223	351	3	4668
46224	351	3	4668
46225	351	3	4668
46227	351	3	4668
46229	351	2	4668
46234	351	2	4668
46239	351	2	4668
46240	351	2	4668
46244	351	2	4668
46246	351	2	4668
46247	351	1	4668
46249	351	1	4668
46252	351	1	4668
46255	351	1	4668
46258	351	1	4668
46260	351	1	4668
46262	351	1	4668
46263	351	1	4668
46264	351	1	4668
46266	351	1	4668
46268	350	4	4668
46271	350	4	4668
46275	350	4	4668
46278	350	4	4668
46281	350	4	4668
46282	350	4	4668
46283	350	4	4668
46285	353	3	4668
46288	353	3	4668
46289	353	2	4668
46291	353	2	4668
46295	353	2	4668
46297	353	2	4668
46298	353	2	4668
46300	353	2	4668
46301	353	2	4668
46305	353	1	4668
46306	353	1	4668
46310	353	1	4668
46312	353	1	4668
46314	353	1	4668
46317	353	1	4668
46319	353	1	4668
46320	353	1	4668
46322	353	1	4668
46323	353	1	4668
46329	352	4	4668
46330	352	4	4668
46333	352	4	4668
46336	352	4	4668
46337	352	4	4668
46339	352	3	4668
46341	352	3	4668
46342	352	3	4668
46344	352	3	4668
46346	352	3	4668
46347	352	3	4668
46349	352	3	4668
46350	352	3	4668
46353	352	2	4668
46354	352	2	4668
46358	352	2	4668
46360	352	2	4668
46363	352	2	4668
46368	352	2	4668
46370	352	2	4668
46372	352	2	4668
46373	352	2	4668
46374	352	1	4668
46380	352	1	4668
46382	352	1	4668
46384	352	1	4668
46387	352	1	4668
46389	354	4	4668
46390	354	4	4668
46392	354	4	4668
46395	354	4	4668
46398	354	4	4668
46401	354	4	4668
46402	354	3	4668
46403	354	3	4668
46407	354	3	4668
46410	354	3	4668
46411	354	3	4668
46413	354	3	4668
46418	354	3	4668
46420	354	3	4668
46423	354	3	4668
46425	354	2	4668
46428	354	2	4668
46429	354	2	4668
46432	354	2	4668
46434	354	2	4668
46435	354	2	4668
46436	354	2	4668
46440	354	2	4668
46442	354	1	4668
46443	354	1	4668
46449	354	1	4668
46450	354	1	4668
46453	354	1	4668
46455	354	1	4668
46456	354	1	4668
46457	353	4	4668
46458	353	4	4668
46460	353	4	4668
46462	353	4	4668
46465	353	4	4668
46468	353	4	4668
46470	353	4	4668
46473	353	4	4668
46478	353	3	4668
46480	353	3	4668
46484	353	3	4668
46486	353	3	4668
46489	353	3	4668
46491	353	3	4668
46493	353	3	4668
46494	356	2	4668
46497	356	2	4668
46498	356	2	4668
46501	356	2	4668
46504	356	2	4668
46505	356	1	4668
46510	356	1	4668
46514	356	1	4668
46517	356	1	4668
46518	356	1	4668
46520	356	1	4668
46521	356	1	4668
46522	356	1	4668
46524	356	1	4668
46526	355	4	4668
46529	355	4	4668
46532	355	4	4668
46535	355	4	4668
46536	355	4	4668
46540	355	4	4668
46542	355	4	4668
46543	355	4	4668
46547	355	4	4668
46553	355	3	4668
46557	355	3	4668
46561	355	3	4668
46563	355	3	4668
46566	355	3	4668
46570	355	3	4668
46573	355	3	4668
46577	355	3	4668
46579	355	3	4668
46580	355	2	4668
46583	355	2	4668
46586	355	2	4668
46589	355	2	4668
46590	355	2	4668
46593	355	2	4668
46596	355	1	4668
46600	355	1	4668
46602	355	1	4668
46603	355	1	4668
46605	355	1	4668
46606	355	1	4668
46609	355	1	4668
46610	355	1	4668
46612	355	1	4668
46617	355	1	4668
46618	354	4	4668
46620	354	4	4668
46621	357	3	4668
46623	357	3	4668
46624	357	3	4668
46625	357	3	4668
46626	357	3	4668
46630	357	2	4668
46636	357	2	4668
46641	357	2	4668
46643	357	2	4668
46645	357	2	4668
46646	357	2	4668
46648	357	2	4668
46650	357	2	4668
46653	357	2	4668
46656	357	1	4668
46659	357	1	4668
46661	357	1	4668
46662	357	1	4668
46665	357	1	4668
46667	357	1	4668
46670	357	1	4668
46673	356	4	4668
46674	356	4	4668
46678	356	4	4668
46681	356	4	4668
46682	356	4	4668
46683	356	4	4668
46687	356	4	4668
46688	356	4	4668
46693	356	4	4668
46694	356	3	4668
46695	356	3	4668
46696	356	3	4668
46700	356	3	4668
46703	356	3	4668
46706	356	3	4668
46708	356	3	4668
46714	356	3	4668
46717	356	3	4668
46721	356	3	4668
46725	356	2	4668
46729	356	2	4668
46731	356	2	4668
46733	359	1	4668
46734	359	1	4668
46735	358	4	4668
46741	358	4	4668
46742	358	4	4668
46745	358	4	4668
46746	358	4	4668
46749	358	4	4668
46751	358	4	4668
46755	358	4	4668
46757	358	4	4668
46760	358	4	4668
46761	358	3	4668
46762	358	3	4668
46763	358	3	4668
46765	358	3	4668
46767	358	3	4668
46769	358	3	4668
46771	358	3	4668
46773	358	2	4668
46775	358	2	4668
46777	358	2	4668
46778	358	2	4668
46780	358	2	4668
46782	358	2	4668
46784	358	2	4668
46785	358	1	4668
46788	358	1	4668
46790	358	1	4668
46792	358	1	4668
46796	358	1	4668
46798	358	1	4668
46801	357	4	4668
46804	357	4	4668
46808	357	4	4668
46810	357	4	4668
46812	357	3	4668
46814	357	3	4668
46818	357	3	4668
46820	357	3	4668
46822	357	3	4668
46823	360	2	4668
46825	360	2	4668
46830	360	2	4668
46833	360	2	4668
46834	360	1	4668
46835	360	1	4668
46836	360	1	4668
46838	360	1	4668
46841	360	1	4668
46842	360	1	4668
46844	360	1	4668
46845	360	1	4668
46846	360	1	4668
46850	360	1	4668
46853	360	1	4668
46854	359	4	4668
46856	359	4	4668
46858	359	4	4668
46861	359	4	4668
46863	359	4	4668
46865	359	4	4668
46867	359	4	4668
46871	359	4	4668
46872	359	4	4668
46875	359	4	4668
46877	359	3	4668
46878	359	3	4668
46879	359	3	4668
46882	359	3	4668
46884	359	3	4668
46886	359	3	4668
46888	359	3	4668
46889	359	3	4668
46892	359	3	4668
46894	359	2	4668
46897	359	2	4668
46903	359	2	4668
46906	359	2	4668
46908	359	2	4668
46911	359	2	4668
46912	359	2	4668
46914	359	2	4668
46916	359	2	4668
46917	359	2	4668
46919	359	1	4668
46922	359	1	4668
46926	359	1	4668
46927	359	1	4668
46928	359	1	4668
46929	359	1	4668
46933	361	2	4668
46936	361	2	4668
46938	361	2	4668
46941	361	2	4668
46942	361	2	4668
46943	361	2	4668
46951	361	2	4668
46952	361	2	4668
46956	361	2	4668
46957	361	1	4668
46959	361	1	4668
46961	361	1	4668
46963	361	1	4668
46965	361	1	4668
46969	361	1	4668
46972	361	1	4668
46975	361	1	4668
46978	361	1	4668
46980	361	1	4668
46982	361	1	4668
46984	360	4	4668
46985	360	4	4668
46990	360	4	4668
46992	360	4	4668
46993	360	4	4668
46994	360	4	4668
46996	360	4	4668
46998	360	4	4668
47001	360	4	4668
47002	360	4	4668
47003	360	3	4668
47005	360	3	4668
47008	360	3	4668
47011	360	3	4668
47020	360	3	4668
47022	360	3	4668
47024	360	3	4668
47026	360	3	4668
47027	360	3	4668
47028	360	3	4668
47029	360	2	4668
47033	360	2	4668
47034	360	2	4668
47037	360	2	4668
47039	360	2	4668
47040	360	2	4668
47041	362	4	4668
47043	362	4	4668
47045	362	4	4668
47048	362	4	4668
47051	362	3	4668
47055	362	3	4668
47059	362	3	4668
47063	362	3	4668
47065	362	3	4668
47072	362	3	4668
47075	362	3	4668
47076	362	3	4668
47077	362	2	4668
47078	362	2	4668
47081	362	2	4668
47084	362	2	4668
47087	362	2	4668
47091	362	2	4668
47093	362	2	4668
47096	362	2	4668
47097	362	1	4668
47098	362	1	4668
47101	362	1	4668
47102	362	1	4668
47103	362	1	4668
47104	362	1	4668
47106	361	4	4668
47108	361	4	4668
47112	361	4	4668
47116	361	4	4668
47117	361	4	4668
47121	361	4	4668
47122	361	4	4668
47124	361	4	4668
47125	361	3	4668
47128	361	3	4668
47131	361	3	4668
47134	361	3	4668
47136	361	3	4668
47138	361	3	4668
47140	361	3	4668
47143	361	3	4668
47145	361	3	4668
47149	361	3	4668
47151	361	3	4668
47154	361	3	4668
47156	364	2	4668
47158	364	1	4668
47159	364	1	4668
47164	364	1	4668
47170	364	1	4668
47172	364	1	4668
47174	364	1	4668
47176	364	1	4668
47177	364	1	4668
47179	364	1	4668
47180	364	1	4668
47182	364	1	4668
47184	364	1	4668
47185	363	3	4668
47191	363	3	4668
47193	363	3	4668
47196	363	3	4668
47199	363	3	4668
47200	363	3	4668
47202	363	3	4668
47206	363	3	4668
47208	363	3	4668
47211	363	3	4668
47213	363	2	4668
47215	363	2	4668
47220	363	2	4668
47225	363	2	4668
47226	363	2	4668
47228	363	2	4668
47230	363	2	4668
47233	363	2	4668
47237	363	2	4668
47239	363	2	4668
47240	363	1	4668
47242	363	1	4668
47244	363	1	4668
47247	363	1	4668
47250	363	1	4668
47254	363	1	4668
47255	363	1	4668
47257	363	1	4668
47260	363	1	4668
47261	363	1	4668
47264	362	4	4668
47267	362	4	4668
47268	362	4	4668
47270	362	4	4668
47274	362	4	4668
47275	362	4	4668
47279	363	\N	280
47285	365	3	4668
47286	365	2	4668
47289	365	2	4668
47291	365	2	4668
47300	365	2	4668
47302	365	2	4668
47304	365	2	4668
47305	365	2	4668
47306	365	2	4668
47307	365	1	4668
47308	365	1	4668
47310	365	1	4668
47312	365	1	4668
47315	365	1	4668
47316	365	1	4668
47321	365	1	4668
47323	365	1	4668
47324	365	1	4668
47325	365	1	4668
47330	365	1	4668
47332	364	4	4668
47333	364	4	4668
47334	364	4	4668
47338	364	4	4668
47341	364	4	4668
47343	364	4	4668
47344	364	4	4668
47345	364	3	4668
47346	364	3	4668
47348	364	3	4668
47350	364	3	4668
47353	364	3	4668
47354	364	3	4668
47358	364	3	4668
47360	364	3	4668
47361	364	3	4668
47364	364	3	4668
47367	364	3	4668
47369	364	2	4668
47372	364	2	4668
47375	364	2	4668
47381	364	2	4668
47383	364	2	4668
47384	364	2	4668
47386	364	2	4668
47388	364	2	4668
47389	364	2	4668
47392	364	2	4668
47394	366	3	4668
47396	366	3	4668
47399	366	3	4668
47403	366	3	4668
47405	366	3	4668
47406	366	2	4668
47407	366	2	4668
47410	366	2	4668
47411	366	2	4668
47413	366	2	4668
47414	366	2	4668
47416	366	2	4668
47419	366	2	4668
47424	366	2	4668
47433	366	2	4668
47434	366	2	4668
47438	366	1	4668
47443	366	1	4668
47445	366	1	4668
47446	366	1	4668
47447	366	1	4668
47449	366	1	4668
47453	366	1	4668
47454	366	1	4668
47459	366	1	4668
47462	366	1	4668
47463	366	1	4668
47464	365	4	4668
47466	365	4	4668
47468	365	4	4668
47470	365	4	4668
47472	365	4	4668
47474	365	4	4668
47475	365	4	4668
47476	365	4	4668
47478	365	4	4668
47481	365	4	4668
47483	365	4	4668
47488	365	3	4668
47489	365	3	4668
47492	365	3	4668
47496	365	3	4668
47502	365	3	4668
47504	365	3	4668
47507	365	3	4668
47508	367	4	4668
47510	367	4	4668
47511	367	4	4668
47515	367	4	4668
47519	367	3	4668
47522	367	3	4668
47524	367	3	4668
47527	367	3	4668
47528	367	3	4668
47529	367	3	4668
47530	367	3	4668
47532	367	3	4668
47535	367	3	4668
47541	367	2	4668
47543	367	2	4668
47544	367	2	4668
47546	367	2	4668
47547	367	2	4668
47549	367	2	4668
47551	367	2	4668
47552	367	2	4668
47554	367	2	4668
47560	367	2	4668
47562	367	1	4668
47566	367	1	4668
47570	367	1	4668
47573	367	1	4668
47575	367	1	4668
47578	367	1	4668
47580	367	1	4668
47581	367	1	4668
47585	366	4	4668
47589	366	4	4668
47594	366	4	4668
47597	366	4	4668
47598	366	4	4668
47600	366	4	4668
47601	366	4	4668
47605	366	4	4668
47611	366	4	4668
47612	366	4	4668
47615	366	3	4668
47619	366	3	4668
47624	366	3	4668
47626	366	3	4668
47631	366	3	4668
47634	366	3	4668
47636	369	1	4668
47639	369	1	4668
47640	369	1	4668
47642	369	1	4668
47645	369	1	4668
47649	369	1	4668
47651	368	4	4668
47653	368	4	4668
47654	368	4	4668
47656	368	4	4668
47659	368	4	4668
47665	368	4	4668
47668	368	4	4668
47670	368	4	4668
47671	368	4	4668
47675	368	4	4668
47676	368	3	4668
47681	368	3	4668
47683	368	3	4668
47689	368	3	4668
47690	368	3	4668
47692	368	3	4668
47697	368	3	4668
47701	368	3	4668
47703	368	3	4668
47707	368	2	4668
47709	368	2	4668
47711	368	2	4668
47715	368	2	4668
47717	368	2	4668
47719	368	2	4668
47720	368	2	4668
47722	368	1	4668
47726	368	1	4668
47727	368	1	4668
47729	368	1	4668
47730	368	1	4668
47732	368	1	4668
47734	368	1	4668
47738	368	1	4668
47740	368	1	4668
47741	367	4	4668
47744	367	4	4668
47746	367	4	4668
47748	367	4	4668
47751	367	4	4668
47752	367	4	4668
47756	370	2	4668
47757	370	2	4668
47762	370	2	4668
47764	370	2	4668
47772	370	2	4668
47773	370	2	4668
47778	370	2	4668
47782	370	2	4668
47784	370	1	4668
47789	370	1	4668
47791	370	1	4668
47792	370	1	4668
47793	370	1	4668
47794	370	1	4668
47797	370	1	4668
47799	370	1	4668
47803	370	1	4668
47807	369	4	4668
47809	369	4	4668
47812	369	4	4668
47813	369	4	4668
47816	369	4	4668
47819	369	4	4668
47820	369	4	4668
47821	369	3	4668
47823	369	3	4668
47827	369	3	4668
47830	369	3	4668
47833	369	3	4668
47841	369	3	4668
47844	369	3	4668
47848	369	3	4668
47850	369	3	4668
47853	369	2	4668
47855	369	2	4668
47858	369	2	4668
47862	369	2	4668
47866	369	2	4668
47868	369	2	4668
47870	369	2	4668
47874	369	2	4668
47876	369	2	4668
47879	369	2	4668
47882	369	1	4668
47885	369	1	4668
47886	369	1	4668
47887	369	1	4668
47889	371	4	4668
47895	371	4	4668
47898	371	4	4668
47899	371	4	4668
47902	371	3	4668
47905	371	3	4668
47906	371	3	4668
47909	371	3	4668
47910	371	3	4668
47911	371	3	4668
47912	371	3	4668
47914	371	3	4668
47917	371	2	4668
47920	371	2	4668
47921	371	2	4668
47928	371	2	4668
47930	371	2	4668
47931	371	2	4668
47932	371	2	4668
47934	371	2	4668
47935	371	2	4668
47937	371	2	4668
47938	371	1	4668
47939	371	1	4668
47940	371	1	4668
47941	371	1	4668
47942	371	1	4668
47944	371	1	4668
47946	371	1	4668
47948	371	1	4668
47952	370	4	4668
47955	370	4	4668
47957	370	4	4668
47958	370	4	4668
47961	370	4	4668
47965	370	4	4668
47968	370	4	4668
47969	370	4	4668
47970	370	3	4668
47972	370	3	4668
47974	370	3	4668
47979	370	3	4668
47981	370	3	4668
47982	370	3	4668
47984	370	3	4668
47987	373	1	4668
47989	373	1	4668
47991	373	1	4668
47994	373	1	4668
47998	373	1	4668
48001	373	1	4668
48003	373	1	4668
48004	373	1	4668
48006	372	4	4668
48008	372	4	4668
48011	372	4	4668
48015	372	4	4668
48016	372	4	4668
48019	372	4	4668
48023	372	4	4668
48024	372	3	4668
48025	372	3	4668
48027	372	3	4668
48029	372	3	4668
48031	372	3	4668
48032	372	3	4668
48034	372	3	4668
48036	372	3	4668
48037	372	2	4668
48039	372	2	4668
48041	372	2	4668
48048	372	2	4668
48049	372	2	4668
48051	372	2	4668
48052	372	2	4668
48054	372	1	4668
48061	372	1	4668
48062	372	1	4668
48067	372	1	4668
48069	372	1	4668
48072	372	1	4668
48075	371	4	4668
48076	371	4	4668
48077	371	4	4668
48080	371	4	4668
48082	371	4	4668
48083	374	3	4668
48085	374	3	4668
48092	374	3	4668
48093	374	2	4668
48094	374	2	4668
48096	374	2	4668
48100	374	2	4668
48106	374	2	4668
48111	374	2	4668
