bmkegId	uri	resource_id
15319	http://linkinghub.elsevier.com/retrieve/pii/>	50568
15320	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-V	50568
15321	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005355&PLACEBO=IE.pdf&mode=pdf	50569
15322	http://linkinghub.elsevier.com/retrieve/pii/<	50569
15323	http://linkinghub.elsevier.com/retrieve/pii/538::AID-CNE7	50569
15324	http://linkinghub.elsevier.com/retrieve/pii/>	50569
15325	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-T	50569
15326	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005354&PLACEBO=IE.pdf&mode=pdf	50571
15327	http://linkinghub.elsevier.com/retrieve/pii/<	50571
15328	http://linkinghub.elsevier.com/retrieve/pii/520::AID-CNE6	50571
15329	http://linkinghub.elsevier.com/retrieve/pii/>	50571
15330	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-K	50571
15331	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005353&PLACEBO=IE.pdf&mode=pdf	50573
15332	http://linkinghub.elsevier.com/retrieve/pii/<	50573
15333	http://linkinghub.elsevier.com/retrieve/pii/501::AID-CNE5	50573
15334	http://linkinghub.elsevier.com/retrieve/pii/>	50573
15335	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-M	50573
15336	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005352&PLACEBO=IE.pdf&mode=pdf	50574
15337	http://linkinghub.elsevier.com/retrieve/pii/<	50574
15338	http://linkinghub.elsevier.com/retrieve/pii/475::AID-CNE4	50574
15339	http://linkinghub.elsevier.com/retrieve/pii/>	50574
15340	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-9	50574
15341	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005351&PLACEBO=IE.pdf&mode=pdf	50575
15342	http://linkinghub.elsevier.com/retrieve/pii/<	50575
15343	http://linkinghub.elsevier.com/retrieve/pii/460::AID-CNE3	50575
15344	http://linkinghub.elsevier.com/retrieve/pii/>	50575
15345	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-S	50575
15346	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005350&PLACEBO=IE.pdf&mode=pdf	50578
15347	http://linkinghub.elsevier.com/retrieve/pii/<	50578
15348	http://linkinghub.elsevier.com/retrieve/pii/442::AID-CNE2	50578
15349	http://linkinghub.elsevier.com/retrieve/pii/>	50578
15350	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-R	50578
15351	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005349&PLACEBO=IE.pdf&mode=pdf	50589
15352	http://linkinghub.elsevier.com/retrieve/pii/<	50589
15353	http://linkinghub.elsevier.com/retrieve/pii/435::AID-	50589
15354	http://linkinghub.elsevier.com/retrieve/pii/CNE1	50589
15355	http://linkinghub.elsevier.com/retrieve/pii/>	50589
15356	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-M	50589
15357	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005348&PLACEBO=IE.pdf&mode=pdf	50590
15358	http://linkinghub.elsevier.com/retrieve/pii/<	50590
15359	http://linkinghub.elsevier.com/retrieve/pii/419::AID-CNE9	50590
15360	http://linkinghub.elsevier.com/retrieve/pii/>	50590
15361	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-C	50590
15362	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005347&PLACEBO=IE.pdf&mode=pdf	50592
15363	http://linkinghub.elsevier.com/retrieve/pii/<	50592
15364	http://linkinghub.elsevier.com/retrieve/pii/402::AID-CNE8	50592
15365	http://linkinghub.elsevier.com/retrieve/pii/>	50592
15366	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-0	50592
15367	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005345&PLACEBO=IE.pdf&mode=pdf	50593
15368	http://linkinghub.elsevier.com/retrieve/pii/<	50593
15369	http://linkinghub.elsevier.com/retrieve/pii/372::AID-CNE6	50593
15370	http://linkinghub.elsevier.com/retrieve/pii/>	50593
15371	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-2	50593
15372	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005344&PLACEBO=IE.pdf&mode=pdf	50597
15373	http://linkinghub.elsevier.com/retrieve/pii/<	50597
15374	http://linkinghub.elsevier.com/retrieve/pii/353::AID-CNE5	50597
15375	http://linkinghub.elsevier.com/retrieve/pii/>	50597
15376	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-4	50597
15377	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005343&PLACEBO=IE.pdf&mode=pdf	50604
15378	http://linkinghub.elsevier.com/retrieve/pii/<	50604
15379	http://linkinghub.elsevier.com/retrieve/pii/327::AID-CNE4	50604
15380	http://linkinghub.elsevier.com/retrieve/pii/>	50604
15381	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Z	50604
15382	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005341&PLACEBO=IE.pdf&mode=pdf	50608
15383	http://linkinghub.elsevier.com/retrieve/pii/<	50608
15384	http://linkinghub.elsevier.com/retrieve/pii/303::AID-CNE2	50608
15385	http://linkinghub.elsevier.com/retrieve/pii/>	50608
15386	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-I	50608
15387	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005340&PLACEBO=IE.pdf&mode=pdf	50613
15388	http://linkinghub.elsevier.com/retrieve/pii/<	50613
15389	http://linkinghub.elsevier.com/retrieve/pii/285::AID-CNE1	50613
15390	http://linkinghub.elsevier.com/retrieve/pii/>	50613
15391	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-A	50613
15392	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005331&PLACEBO=IE.pdf&mode=pdf	50614
15393	http://linkinghub.elsevier.com/retrieve/pii/<	50614
15394	http://linkinghub.elsevier.com/retrieve/pii/276::AID-CNE11	50614
15395	http://linkinghub.elsevier.com/retrieve/pii/>	50614
15396	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Y	50614
15397	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005339&PLACEBO=IE.pdf&mode=pdf	50615
15398	http://linkinghub.elsevier.com/retrieve/pii/<	50615
15399	http://linkinghub.elsevier.com/retrieve/pii/252::AID-CNE9	50615
15400	http://linkinghub.elsevier.com/retrieve/pii/>	50615
15401	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-U	50615
15402	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005338&PLACEBO=IE.pdf&mode=pdf	50616
15403	http://linkinghub.elsevier.com/retrieve/pii/<	50616
15404	http://linkinghub.elsevier.com/retrieve/pii/238::AID-CNE8	50616
15405	http://linkinghub.elsevier.com/retrieve/pii/>	50616
15406	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-H	50616
15407	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005337&PLACEBO=IE.pdf&mode=pdf	50620
15408	http://linkinghub.elsevier.com/retrieve/pii/<	50620
15409	http://linkinghub.elsevier.com/retrieve/pii/222::AID-CNE7	50620
15410	http://linkinghub.elsevier.com/retrieve/pii/>	50620
15411	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-2	50620
15412	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005336&PLACEBO=IE.pdf&mode=pdf	50621
15413	http://linkinghub.elsevier.com/retrieve/pii/<	50621
15414	http://linkinghub.elsevier.com/retrieve/pii/210::AID-CNE6	50621
15415	http://linkinghub.elsevier.com/retrieve/pii/>	50621
15416	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-C	50621
15417	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005335&PLACEBO=IE.pdf&mode=pdf	50623
15418	http://linkinghub.elsevier.com/retrieve/pii/<	50623
15419	http://linkinghub.elsevier.com/retrieve/pii/197::AID-CNE5	50623
15420	http://linkinghub.elsevier.com/retrieve/pii/>	50623
15421	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Q	50623
15422	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005334&PLACEBO=IE.pdf&mode=pdf	50626
15423	http://linkinghub.elsevier.com/retrieve/pii/<	50626
15424	http://linkinghub.elsevier.com/retrieve/pii/181::AID-CNE4	50626
15425	http://linkinghub.elsevier.com/retrieve/pii/>	50626
15426	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-B	50626
15427	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005333&PLACEBO=IE.pdf&mode=pdf	50628
15428	http://linkinghub.elsevier.com/retrieve/pii/<	50628
15429	http://linkinghub.elsevier.com/retrieve/pii/168::AID-CNE3	50628
15430	http://linkinghub.elsevier.com/retrieve/pii/>	50628
15431	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-W	50628
15432	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005332&PLACEBO=IE.pdf&mode=pdf	50632
15433	http://linkinghub.elsevier.com/retrieve/pii/<	50632
15434	http://linkinghub.elsevier.com/retrieve/pii/155::AID-CNE2	50632
15435	http://linkinghub.elsevier.com/retrieve/pii/>	50632
15436	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-8	50632
15437	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005329&PLACEBO=IE.pdf&mode=pdf	50633
15438	http://linkinghub.elsevier.com/retrieve/pii/<	50633
15439	http://linkinghub.elsevier.com/retrieve/pii/141::AID-CNE1	50633
15440	http://linkinghub.elsevier.com/retrieve/pii/>	50633
15441	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-O	50633
15442	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005328&PLACEBO=IE.pdf&mode=pdf	50636
15443	http://linkinghub.elsevier.com/retrieve/pii/<	50636
15444	http://linkinghub.elsevier.com/retrieve/pii/129::AID-CNE9	50636
15445	http://linkinghub.elsevier.com/retrieve/pii/>	50636
15446	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-A	50636
15447	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005326&PLACEBO=IE.pdf&mode=pdf	50638
15448	http://linkinghub.elsevier.com/retrieve/pii/I)1096-9861(19981207)402	50638
15449	http://linkinghub.elsevier.com/retrieve/pii/:1	50638
15450	http://linkinghub.elsevier.com/retrieve/pii/<	50638
15451	http://linkinghub.elsevier.com/retrieve/pii/93::AID-CNE7	50638
15452	http://linkinghub.elsevier.com/retrieve/pii/>	50638
15453	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-A	50638
15454	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005325&PLACEBO=IE.pdf&mode=pdf	50640
15455	http://linkinghub.elsevier.com/retrieve/pii/<	50640
15456	http://linkinghub.elsevier.com/retrieve/pii/75::AID-CNE6	50640
15457	http://linkinghub.elsevier.com/retrieve/pii/>	50640
15458	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-9	50640
15459	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005324&PLACEBO=IE.pdf&mode=pdf	50645
15460	http://linkinghub.elsevier.com/retrieve/pii/<	50645
15461	http://linkinghub.elsevier.com/retrieve/pii/62::AID-CNE5	50645
15462	http://linkinghub.elsevier.com/retrieve/pii/>	50645
15463	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-M	50645
15464	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005323&PLACEBO=IE.pdf&mode=pdf	50647
15465	http://linkinghub.elsevier.com/retrieve/pii/<	50647
15466	http://linkinghub.elsevier.com/retrieve/pii/48::AID-CNE4	50647
15467	http://linkinghub.elsevier.com/retrieve/pii/>	50647
15468	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-9	50647
15469	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=5005322&PLACEBO=IE.pdf&mode=pdf	50651
15470	http://linkinghub.elsevier.com/retrieve/pii/<	50651
15471	http://linkinghub.elsevier.com/retrieve/pii/32::AID-CNE3	50651
15472	http://linkinghub.elsevier.com/retrieve/pii/>	50651
15473	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-V	50651
15474	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=40002761&PLACEBO=IE.pdf&mode=pdf	50653
15475	http://linkinghub.elsevier.com/retrieve/pii/<	50653
15476	http://linkinghub.elsevier.com/retrieve/pii/459::AID-CNE4	50653
15477	http://linkinghub.elsevier.com/retrieve/pii/>	50653
15478	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-9	50653
15479	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=40002760&PLACEBO=IE.pdf&mode=pdf	50655
15480	http://linkinghub.elsevier.com/retrieve/pii/<	50655
15481	http://linkinghub.elsevier.com/retrieve/pii/449::AID-CNE3	50655
15482	http://linkinghub.elsevier.com/retrieve/pii/>	50655
15483	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-D	50655
15484	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=40002757&PLACEBO=IE.pdf&mode=pdf	50658
15485	http://linkinghub.elsevier.com/retrieve/pii/<	50658
15486	http://linkinghub.elsevier.com/retrieve/pii/427::AID-CNE1	50658
15487	http://linkinghub.elsevier.com/retrieve/pii/>	50658
15488	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-R	50658
15489	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002940&PLACEBO=IE.pdf&mode=pdf	50660
15490	http://linkinghub.elsevier.com/retrieve/pii/<	50660
15491	http://linkinghub.elsevier.com/retrieve/pii/408::AID-CNE9	50660
15492	http://linkinghub.elsevier.com/retrieve/pii/>	50660
15493	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Y	50660
15494	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002939&PLACEBO=IE.pdf&mode=pdf	50661
15495	http://linkinghub.elsevier.com/retrieve/pii/<	50661
15496	http://linkinghub.elsevier.com/retrieve/pii/387::AID-CNE8	50661
15497	http://linkinghub.elsevier.com/retrieve/pii/>	50661
15498	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Z	50661
15499	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002938&PLACEBO=IE.pdf&mode=pdf	50663
15500	http://linkinghub.elsevier.com/retrieve/pii/<	50663
15501	http://linkinghub.elsevier.com/retrieve/pii/375::AID-CNE7	50663
15502	http://linkinghub.elsevier.com/retrieve/pii/>	50663
15503	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-8	50663
15504	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002937&PLACEBO=IE.pdf&mode=pdf	50664
15505	http://linkinghub.elsevier.com/retrieve/pii/<	50664
15506	http://linkinghub.elsevier.com/retrieve/pii/359::AID-CNE6	50664
15507	http://linkinghub.elsevier.com/retrieve/pii/>	50664
15508	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-1	50664
15509	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002936&PLACEBO=IE.pdf&mode=pdf	50666
15510	http://linkinghub.elsevier.com/retrieve/pii/<	50666
15511	http://linkinghub.elsevier.com/retrieve/pii/332::AID-CNE5	50666
15512	http://linkinghub.elsevier.com/retrieve/pii/>	50666
15513	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-R	50666
15514	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002935&PLACEBO=IE.pdf&mode=pdf	50667
15515	http://linkinghub.elsevier.com/retrieve/pii/<	50667
15516	http://linkinghub.elsevier.com/retrieve/pii/321::AID-CNE4	50667
15517	http://linkinghub.elsevier.com/retrieve/pii/>	50667
15518	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Y	50667
15519	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002934&PLACEBO=IE.pdf&mode=pdf	50671
15520	http://linkinghub.elsevier.com/retrieve/pii/<	50671
15521	http://linkinghub.elsevier.com/retrieve/pii/310::AID-CNE3	50671
15522	http://linkinghub.elsevier.com/retrieve/pii/>	50671
15523	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-4	50671
15524	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002933&PLACEBO=IE.pdf&mode=pdf	50672
15525	http://linkinghub.elsevier.com/retrieve/pii/<	50672
15526	http://linkinghub.elsevier.com/retrieve/pii/297::AID-CNE2	50672
15527	http://linkinghub.elsevier.com/retrieve/pii/>	50672
15528	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-I	50672
15529	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30002932&PLACEBO=IE.pdf&mode=pdf	50674
15530	http://linkinghub.elsevier.com/retrieve/pii/<	50674
15531	http://linkinghub.elsevier.com/retrieve/pii/285::AID-CNE1	50674
15532	http://linkinghub.elsevier.com/retrieve/pii/>	50674
15533	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-S	50674
15534	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004614&PLACEBO=IE.pdf&mode=pdf	50675
15535	http://linkinghub.elsevier.com/retrieve/pii/<	50675
15536	http://linkinghub.elsevier.com/retrieve/pii/271::AID-CNE10	50675
15537	http://linkinghub.elsevier.com/retrieve/pii/>	50675
15538	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-4	50675
15539	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004621&PLACEBO=IE.pdf&mode=pdf	50676
15540	http://linkinghub.elsevier.com/retrieve/pii/<	50676
15541	http://linkinghub.elsevier.com/retrieve/pii/235::AID-CNE8	50676
15542	http://linkinghub.elsevier.com/retrieve/pii/>	50676
15543	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-7	50676
15544	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004620&PLACEBO=IE.pdf&mode=pdf	50680
15545	http://linkinghub.elsevier.com/retrieve/pii/<	50680
15546	http://linkinghub.elsevier.com/retrieve/pii/221::AID-CNE7	50680
15547	http://linkinghub.elsevier.com/retrieve/pii/>	50680
15548	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-N	50680
15549	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004619&PLACEBO=IE.pdf&mode=pdf	50681
15550	http://linkinghub.elsevier.com/retrieve/pii/<	50681
15551	http://linkinghub.elsevier.com/retrieve/pii/212::AID-CNE6	50681
15552	http://linkinghub.elsevier.com/retrieve/pii/>	50681
15553	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-O	50681
15554	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004618&PLACEBO=IE.pdf&mode=pdf	50683
15555	http://linkinghub.elsevier.com/retrieve/pii/<	50683
15556	http://linkinghub.elsevier.com/retrieve/pii/197::AID-CNE5	50683
15557	http://linkinghub.elsevier.com/retrieve/pii/>	50683
15558	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-7	50683
15559	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004617&PLACEBO=IE.pdf&mode=pdf	50685
15560	http://linkinghub.elsevier.com/retrieve/pii/<	50685
15561	http://linkinghub.elsevier.com/retrieve/pii/183::AID-CNE4	50685
15562	http://linkinghub.elsevier.com/retrieve/pii/>	50685
15563	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-N	50685
15564	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004616&PLACEBO=IE.pdf&mode=pdf	50686
15565	http://linkinghub.elsevier.com/retrieve/pii/<	50686
15566	http://linkinghub.elsevier.com/retrieve/pii/172::AID-CNE3	50686
15567	http://linkinghub.elsevier.com/retrieve/pii/>	50686
15568	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-U	50686
15569	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004615&PLACEBO=IE.pdf&mode=pdf	50690
15570	http://linkinghub.elsevier.com/retrieve/pii/<	50690
15571	http://linkinghub.elsevier.com/retrieve/pii/159::AID-CNE2	50690
15572	http://linkinghub.elsevier.com/retrieve/pii/>	50690
15573	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-E	50690
15574	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=30004613&PLACEBO=IE.pdf&mode=pdf	50695
15575	http://linkinghub.elsevier.com/retrieve/pii/<	50695
15576	http://linkinghub.elsevier.com/retrieve/pii/143::AID-CNE1	50695
15577	http://linkinghub.elsevier.com/retrieve/pii/>	50695
15578	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-#	50695
15579	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001249&PLACEBO=IE.pdf&mode=pdf	50698
15580	http://linkinghub.elsevier.com/retrieve/pii/<	50698
15581	http://linkinghub.elsevier.com/retrieve/pii/534::AID-CNE8	50698
15582	http://linkinghub.elsevier.com/retrieve/pii/>	50698
15583	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-8	50698
15584	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001248&PLACEBO=IE.pdf&mode=pdf	50699
15585	http://linkinghub.elsevier.com/retrieve/pii/<	50699
15586	http://linkinghub.elsevier.com/retrieve/pii/517::AID-CNE7	50699
15587	http://linkinghub.elsevier.com/retrieve/pii/>	50699
15588	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-4	50699
15589	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001247&PLACEBO=IE.pdf&mode=pdf	50701
15590	http://linkinghub.elsevier.com/retrieve/pii/<	50701
15591	http://linkinghub.elsevier.com/retrieve/pii/502::AID-CNE6	50701
15592	http://linkinghub.elsevier.com/retrieve/pii/>	50701
15593	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-N	50701
15594	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001246&PLACEBO=IE.pdf&mode=pdf	50702
15595	http://linkinghub.elsevier.com/retrieve/pii/<	50702
15596	http://linkinghub.elsevier.com/retrieve/pii/486::AID-CNE5	50702
15597	http://linkinghub.elsevier.com/retrieve/pii/>	50702
15598	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-9	50702
15599	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001245&PLACEBO=IE.pdf&mode=pdf	50709
15600	http://linkinghub.elsevier.com/retrieve/pii/<	50709
15601	http://linkinghub.elsevier.com/retrieve/pii/471::AID-CNE4	50709
15602	http://linkinghub.elsevier.com/retrieve/pii/>	50709
15603	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-S	50709
15604	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001244&PLACEBO=IE.pdf&mode=pdf	50713
15605	http://linkinghub.elsevier.com/retrieve/pii/<	50713
15606	http://linkinghub.elsevier.com/retrieve/pii/459::AID-CNE3	50713
15607	http://linkinghub.elsevier.com/retrieve/pii/>	50713
15608	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-9	50713
15609	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001243&PLACEBO=IE.pdf&mode=pdf	50716
15610	http://linkinghub.elsevier.com/retrieve/pii/<	50716
15611	http://linkinghub.elsevier.com/retrieve/pii/431::AID-CNE2	50716
15612	http://linkinghub.elsevier.com/retrieve/pii/>	50716
15613	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-1	50716
15614	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15001242&PLACEBO=IE.pdf&mode=pdf	50717
15615	http://linkinghub.elsevier.com/retrieve/pii/<	50717
15616	http://linkinghub.elsevier.com/retrieve/pii/421::AID-CNE1	50717
15617	http://linkinghub.elsevier.com/retrieve/pii/>	50717
15618	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-5	50717
15619	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000390&PLACEBO=IE.pdf&mode=pdf	50724
15620	http://linkinghub.elsevier.com/retrieve/pii/<	50724
15621	http://linkinghub.elsevier.com/retrieve/pii/407::AID-CNE9	50724
15622	http://linkinghub.elsevier.com/retrieve/pii/>	50724
15623	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Y	50724
15624	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000389&PLACEBO=IE.pdf&mode=pdf	50727
15625	http://linkinghub.elsevier.com/retrieve/pii/<	50727
15626	http://linkinghub.elsevier.com/retrieve/pii/391::AID-CNE8	50727
15627	http://linkinghub.elsevier.com/retrieve/pii/>	50727
15628	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-C	50727
15629	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000388&PLACEBO=IE.pdf&mode=pdf	50728
15630	http://linkinghub.elsevier.com/retrieve/pii/<	50728
15631	http://linkinghub.elsevier.com/retrieve/pii/378::AID-CNE7	50728
15632	http://linkinghub.elsevier.com/retrieve/pii/>	50728
15633	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-X	50728
15634	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000387&PLACEBO=IE.pdf&mode=pdf	50731
15635	http://linkinghub.elsevier.com/retrieve/pii/<	50731
15636	http://linkinghub.elsevier.com/retrieve/pii/359::AID-CNE6	50731
15637	http://linkinghub.elsevier.com/retrieve/pii/>	50731
15638	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-Z	50731
15639	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000386&PLACEBO=IE.pdf&mode=pdf	50733
15640	http://linkinghub.elsevier.com/retrieve/pii/<	50733
15641	http://linkinghub.elsevier.com/retrieve/pii/346::AID-CNE5	50733
15642	http://linkinghub.elsevier.com/retrieve/pii/>	50733
15643	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-B	50733
15644	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000385&PLACEBO=IE.pdf&mode=pdf	50737
15645	http://linkinghub.elsevier.com/retrieve/pii/<	50737
15646	http://linkinghub.elsevier.com/retrieve/pii/332::AID-CNE4	50737
15647	http://linkinghub.elsevier.com/retrieve/pii/>	50737
15648	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-R	50737
15649	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000384&PLACEBO=IE.pdf&mode=pdf	50741
15650	http://linkinghub.elsevier.com/retrieve/pii/<	50741
15651	http://linkinghub.elsevier.com/retrieve/pii/309::AID-CNE3	50741
15652	http://linkinghub.elsevier.com/retrieve/pii/>	50741
15653	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-C	50741
15654	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000383&PLACEBO=IE.pdf&mode=pdf	50743
15655	http://linkinghub.elsevier.com/retrieve/pii/<	50743
15656	http://linkinghub.elsevier.com/retrieve/pii/295::AID-CNE2	50743
15657	http://linkinghub.elsevier.com/retrieve/pii/>	50743
15658	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-L	50743
15659	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000382&PLACEBO=IE.pdf&mode=pdf	50745
15660	http://linkinghub.elsevier.com/retrieve/pii/<	50745
15661	http://linkinghub.elsevier.com/retrieve/pii/281::AID-CNE1	50745
15662	http://linkinghub.elsevier.com/retrieve/pii/>	50745
15663	http://linkinghub.elsevier.com/retrieve/pii/3.0.CO;2-0	50745
15664	http://download.interscience.wiley.com/cgi-bin/fulltext?ID=15000448&PLACEBO=IE.pdf&mode=pdf	50746
15665	http://linkinghub.elsevier.com/retrieve/pii/<	50746
15666	http://linkinghub.elsevier.com/retrieve/pii/127::AID-CNE10	50746
