bmkegId	affiliation	lastName	initials
48284	\N	Delaney	KR
48286	\N	Martsi-McClintock	A
48288	\N	Strack	S
48289	\N	Wadzinski	BE
48291	\N	Sugawara	Y
48292	\N	Veron	M
48294	\N	Serrier	J
48299	\N	Kincaid	AE
48302	\N	Gaither	LA
48303	\N	Peretti	FJ
48304	\N	Lapidus	B
48305	\N	Chute	DJ
48308	\N	Ladich	F
48310	\N	Cook	DG
48311	\N	Turner	RS
48312	\N	Kolson	DL
48313	\N	Doms	RW
48315	\N	Colin	I
48316	\N	Rostaing	P
48318	\N	Paradies	MA
48319	\N	Grishkat	H
48320	\N	Smeyne	RJ
48322	\N	Fukunishi	Y
48324	\N	Pil	PK
48325	\N	Moritani	M
48327	\N	Petrovich	GD
48328	\N	Risold	PY
48330	\N	Grkovic	I
48331	\N	Anderson	CR
48333	\N	Nambu	A
48335	\N	Tønder	N
48337	\N	Krowicki	ZK
48338	\N	Serron	SC
48339	\N	Nathan	NA
48341	\N	Schwarzer	C
48342	\N	Kroesen	S
48343	\N	Kohl	C
48345	\N	Hulleberg	G
48347	\N	Gleich	O
48348	\N	Dooling	RJ
48349	\N	Presson	JC
48351	\N	Paus	T
48352	\N	Otaky	N
48353	\N	Caramanos	Z
48354	\N	MacDonald	D
48355	\N	Zijdenbos	A
48356	\N	D'Avirro	D
48357	\N	Gutmans	D
48358	\N	Holmes	C
48359	\N	Tomaiuolo	F
48360	\N	Evans	AC
48362	\N	Tao	Y
48364	\N	Van Dijken	H
48365	\N	Goedknegt	H
48366	\N	Gosens	T
48367	\N	Bongers	CM
48369	\N	Pucak	ML
48371	\N	Miyazono	M
48372	\N	Nowell	PC
48373	\N	Finan	JL
48375	\N	Kashon	ML
48376	\N	Arbogast	JA
48377	\N	Sisk	CL
48379	\N	Johnson	BA
48381	\N	Mautes	AE
48385	\N	Takeda	M
48388	\N	St Jules	RS
48390	\N	Ardelt	AA
48391	\N	Karpitskiy	VV
48392	\N	Roth	KA
48398	\N	Mouton	LJ
48401	\N	Nadarajah	B
48402	\N	Thomaidou	D
48403	\N	Evans	WH
48405	\N	Holman	SD
48406	\N	Collado	P
48407	\N	Skepper	JN
48408	\N	Rice	A
48410	\N	Grever	WE
48411	\N	Chiu	FC
48412	\N	Tricoche	M
48413	\N	Rashbaum	WK
48414	\N	Weidenheim	KM
48415	\N	Lyman	WD
48417	\N	Callaway	EM
48418	\N	Lieber	JL
48420	\N	Piggins	HD
48421	\N	Stamp	JA
48422	\N	Burns	J
48424	\N	Datiche	F
48425	\N	Litaudon	P
48426	\N	Cattarelli	M
48428	\N	Tongiorgi	E
48429	\N	Anzini	P
48431	\N	Yoon	YW
48433	\N	Anderson	PA
48435	\N	Zhou	FM
48436	\N	Hablitz	JJ
48438	\N	Bobak	JB
48439	\N	Salm	AK
48441	\N	Thompson	RH
48443	\N	Hale	IL
48445	\N	Adams	MM
48446	\N	Sailstad	CA
48448	\N	Chickering	TW
48449	\N	Sower	SA
48451	\N	Van Uum	JF
48453	\N	Moriwaki	A
48455	\N	De Koninck	Y
48456	\N	Radhakrishnan	V
48458	\N	Wang	H
48459	\N	Wang	JB
48461	\N	Jin	Q
48465	\N	Tierney	TS
48468	\N	Krimm	RF
48470	\N	Levin	MD
48471	\N	Kubke	MF
48472	\N	Schneider	M
48473	\N	Wenthold	R
48475	\N	Wisor	JP
48476	\N	Takahashi	JS
48479	\N	Bahjaoui-Bouhaddi	M
48480	\N	Padilla	F
48481	\N	Nicolet	M
48482	\N	Cifuentes-Diaz	C
48483	\N	Fellmann	D
48484	\N	Mege	RM
48486	\N	Parmantier	E
48487	\N	Braun	C
48488	\N	Thomas	JL
48489	\N	Peyron	F
48490	\N	Zalc	B
48493	\N	Matheson	CR
48494	\N	Talvenheimo	J
48495	\N	Welcher	AA
48497	\N	Bumsted	K
48498	\N	Jasoni	C
48500	\N	Struckhoff	G
48501	\N	Przyrembel	C
48502	\N	Bähr	M
48503	\N	Gocht	A
48505	\N	d'Aldin	C
48507	\N	Ciaramitaro	VM
48510	\N	Yan	XX
48512	\N	Chauvet	N
48513	\N	Apert	C
48514	\N	Dumoulin	A
48515	\N	Epelbaum	J
48517	\N	Eri?ir	A
48519	\N	Khalili	P
48521	\N	Bhattacharyya	N
48523	\N	Dickie	BG
48524	\N	Vaid	RR
48525	\N	Headlam	AJ
48527	\N	Popovich	PG
48528	\N	Wei	P
48530	\N	Slapnick	SM
48531	\N	Nitecka	LM
48532	\N	August	BK
48534	\N	Aslam	S
48535	\N	Tasker	L
48536	\N	Gillies	K
48538	\N	Li	D
48539	\N	Eagleton	C
48541	\N	Meng	XW
48542	\N	Budra	B
48545	\N	Maccallum	DK
48547	\N	Abel	PL
48548	\N	O'Brien	BJ
48549	\N	Lia	B
48551	\N	Liinamaa	TL
48553	\N	Giordano	S
48554	\N	Laessing	U
48555	\N	Ankerhold	R
48556	\N	Lottspeich	F
48558	\N	Brambrink	A
48559	\N	Koehler	RC
48560	\N	Traystman	RJ
48562	\N	Xiong	G
48564	\N	Matsuyama	K
48567	\N	Raji-Kubba	J
48569	\N	Amateau	SK
48571	\N	Kolmac	CI
48573	\N	Straka	H
48576	\N	Necker	R
48578	\N	Oesterle	EC
48580	\N	Tkacs	NC
48581	\N	Strack	AM
48584	\N	Bischoff	S
48585	\N	Barhanin	J
48586	\N	Bettler	B
48587	\N	Mulle	C
48589	\N	Delalle	I
48591	\N	Evers	P
48592	\N	Kostovi?	I
48594	\N	Colello	SJ
48596	\N	Simi?	G
48597	\N	Winblad	B
48598	\N	Bogdanovi?	N
48600	\N	Kasper	E
48602	\N	Milbrandt	JC
48603	\N	Hunter	C
48604	\N	Caspary	DM
48606	\N	Nelson	TE
48608	\N	Dougherty	PM
48609	\N	Garrison	CJ
48611	\N	Pourquié	C
48612	\N	Tavian	M
48613	\N	Stallcup	W
48614	\N	Péault	B
48615	\N	Pourquié	O
48617	\N	Kaas	J
48620	\N	Reinke	H
48622	\N	Romanski	LM
48624	\N	Ling	C
48625	\N	Zuo	M
48627	\N	Zagrebelsky	M
48629	\N	Kaminska	B
48630	\N	Kaczmarek	L
48631	\N	Larocque	S
48632	\N	Chaudhuri	A
48634	\N	Capuano	S
48635	\N	Tran	N
48638	\N	Belluardo	N
48639	\N	Wu	G
48640	\N	Mudo	G
48641	\N	Hansson	AC
48644	\N	Tafti	M
48645	\N	Nishino	S
48646	\N	Liao	W
48647	\N	Dement	WC
48648	\N	Mignot	E
48650	\N	Anchan	RM
48651	\N	Drake	DP
48652	\N	Haines	CF
48653	\N	Gerwe	EA
48655	\N	Dewey	DE
48656	\N	Harrington	DA
48659	\N	Meskenaite	V
48661	\N	Tolcos	M
48663	\N	Padgett	B
48664	\N	Hershey	J
48665	\N	Prins	G
48666	\N	Arnold	A
48668	\N	Giros	B
48670	\N	McNamara	RK
48671	\N	Lenox	RH
48675	\N	Lentz	SI
48676	\N	Miner	JH
48678	\N	Liu	Y
48680	\N	Riveros-Moreno	V
48681	\N	Uttenthal	LO
48682	\N	Higgs	EA
48683	\N	Fernandez	AP
48684	\N	Moncada	S
48686	\N	Li	JL
48688	\N	Wang	F
48690	\N	Zimmer	LA
48692	\N	el-Etri	M
48694	\N	Riedl	M
48695	\N	Meister	B
48697	\N	Fujiyoshi	Y
48698	\N	Xiao	C
48699	\N	He	YF
48700	\N	Ichikawa	H
48703	\N	Pumplin	DW
48704	\N	Yu	C
48706	\N	Albert	JS
48707	\N	Yamane	Y
48708	\N	Sawai	N
48709	\N	Kaur	A
48711	\N	Miettinen	M
48712	\N	Miettinen	R
48714	\N	Smith	GT
48715	\N	Brenowitz	EA
48717	\N	Ast	M
48720	\N	Murone	C
48721	\N	Muller-Esterl	W
48723	\N	Tsuji	J
48725	\N	Coleman	KA
48727	\N	Weiner	JA
48728	\N	Chun	J
48730	\N	Sherin	JE
48731	\N	Hickey	WF
48733	\N	Talbot	RT
48734	\N	Sharp	PJ
48736	\N	Holst	MC
48737	\N	Kelly	JB
48739	\N	Kourouyan	HD
48740	\N	Horton	JC
48742	\N	Norekian	TP
48743	\N	Satterlie	RA
48745	\N	Kulkarni-Narla	A
48747	\N	Zheng	JQ
48749	\N	Cheng	Z
48750	\N	Doyle	FJ
48752	\N	Koulen	P
48753	\N	Enz	R
48754	\N	Bormann	J
48756	\N	Bjarkam	CR
48757	\N	Sørensen	JC
48760	\N	Duvert	M
48761	\N	Savineau	JP
48763	\N	Freeman	TC
48766	\N	Ramcharan	EJ
48768	\N	Canonaco	M
48769	\N	Tavolaro	R
48770	\N	Facciolo	RM
48772	\N	Coomber	P
48773	\N	Gonzalez-Lima	F
48775	\N	Greene	JR
48778	\N	Moser	MB
48779	\N	Egeland	T
48781	\N	Bolles	AB
48783	\N	Hockfield	SJ
48785	\N	Quanbeck	C
48786	\N	Sherwood	NM
48787	\N	Millar	RP
48788	\N	Terasawa	E
48791	\N	Tsue	TT
48793	\N	Hussain	RJ
48794	\N	Bronstein	JM
48795	\N	Lee	DC
48799	\N	Lavine	N
48800	\N	Reuben	M
48802	\N	Navarro	X
48803	\N	Verdú	E
48804	\N	Wendelschafer-Crabb	G
48805	\N	Kennedy	WR
48807	\N	Cheng	H
48808	\N	Shoung	HM
48809	\N	Wu	ZA
48810	\N	Chen	KC
48811	\N	Lee	LS
48813	\N	Melzer	P
48815	\N	Mahouche	M
48816	\N	Suderevskaya	EI
48817	\N	Ward	R
48819	\N	Sann	H
48820	\N	Hammer	K
48821	\N	Hildesheim	IF
48822	\N	Pierau	FK
48824	\N	Doubell	TP
48825	\N	Mannion	RJ
48828	\N	Trimmer	PA
48830	\N	Kerr	R
48832	\N	Aigner	M
48833	\N	Lukas	JR
48834	\N	Denk	M
48836	\N	Beaudet	L
48837	\N	Novales Flamarique	I
48838	\N	Hawryshyn	CW
48840	\N	Brotz	TM
48841	\N	Bochenek	B
48842	\N	Aronstein	K
48843	\N	Ffrench-Constant	RH
48844	\N	Borst	A
48846	\N	Wong	CJ
48848	\N	Schurer	B
48849	\N	Yip	J
48850	\N	Yip	L
48851	\N	Tsen	G
48852	\N	Lee	JA
48853	\N	Cole	GJ
48856	\N	Nagao	S
48857	\N	Nakamura	N
48858	\N	Hiramatsu	T
48860	\N	Allan	DW
48863	\N	Baumann	O
48866	\N	Sidibé	M
48868	\N	Blakely	RD
48871	\N	Stenkamp	DL
48873	\N	Cho	SS
48874	\N	Lucas	JJ
48875	\N	Roh	EJ
48876	\N	Yoo	YB
48877	\N	Park	KH
48878	\N	Hwang	DH
48879	\N	Baik	SH
48881	\N	Xu	DG
48882	\N	Korneluk	RG
48883	\N	Tamai	K
48884	\N	Wigle	N
48885	\N	Hakim	A
48886	\N	Mackenzie	A
48887	\N	Robertson	GS
48889	\N	Merten	MD
48891	\N	Frankenstein	UN
48893	\N	Huber	K
48894	\N	Meisinger	C
48896	\N	Sudlow	LC
48897	\N	Jing	J
48899	\N	Shi	CJ
48901	\N	Ohyama	K
48902	\N	Li	HP
48903	\N	Takeda	Y
48904	\N	Oohira	A
48906	\N	Horväth	M
48907	\N	Laszig	R
48909	\N	Rauschecker	JP
48910	\N	Tian	B
48911	\N	Pons	T
48915	\N	Didier-Bazes	M
48916	\N	Voutsinos	B
48917	\N	Aguera	M
48918	\N	Akaoka	H
48919	\N	Belin	MF
48921	\N	Hogenesch	RI
48922	\N	Sprengers	ME
48923	\N	Staal	MJ
48925	\N	Newton	CJ
48927	\N	Miyata	S
48928	\N	Matsushima	O
48931	\N	Gauck	V
48932	\N	Egelhaaf	M
48934	\N	Sausedo	RA
48936	\N	Carpentier	V
48937	\N	Mallet	E
48938	\N	Tayot	J
48940	\N	Fulwiler	C
48941	\N	Kim	JM
48947	\N	Prevette	D
48948	\N	Houenou	LJ
48949	\N	Pincon-Raymond	M
48950	\N	Dimitriadou	V
48951	\N	Donevan	A
48952	\N	O'Donovan	M
48953	\N	Wenner	P
48954	\N	Mckemy	DD
48955	\N	Allen	PD
48957	\N	Algan	O
48959	\N	Schwarz	C
48960	\N	Schmitz	Y
48962	\N	Galea	MP
48965	\N	Jia	HG
48966	\N	Rao	ZR
48967	\N	Shi	JW
48969	\N	Choi	H
48971	\N	Hama	AT
48973	\N	Wu	CC
48977	\N	Pinelli	C
48978	\N	D'Aniello	B
48979	\N	Fiorentino	M
48980	\N	Bhat	G
48981	\N	Saidapur	SK
48982	\N	Rastogi	RK
48984	\N	Upender	MB
48985	\N	Dunn	JA
48986	\N	Wilson	SM
48988	\N	Phillips	RJ
48989	\N	Baronowsky	EA
48991	\N	Eberle-Wang	K
48992	\N	Mikeladze	Z
48994	\N	Cianchetta	P
48995	\N	Shughrue	P
48996	\N	Bronstein	D
48998	\N	Prieto	M
48999	\N	Legrand	A
49001	\N	Gu	GB
49004	\N	Wu	CQ
49007	\N	Mensinger	AF
49008	\N	Carey	JP
49009	\N	Boyle	R
49011	\N	Namura	S
49013	\N	Borhegyi	Z
49015	\N	Tee	LB
49017	\N	Holt	DJ
49020	\N	Xin	D
49022	\N	Martínez-Marcos	A
49023	\N	Lanuza	E
49025	\N	Bester	H
49027	\N	Saad	M
49028	\N	Widmer	CG
49029	\N	Westberg	KG
49030	\N	Lund	JP
49032	\N	Su	W
49034	\N	Dai	J
49036	\N	Gazzanelli	G
49037	\N	Malatesta	M
49040	\N	Robinson	PL
49043	\N	Veinante	P
49044	\N	Freund-Mercier	MJ
49046	\N	Buschbeck	EK
49049	\N	Sheth	AN
49051	\N	Golshani	P
49052	\N	Truong	H
49054	\N	Kirchhof	BS
49057	\N	Mancia	M
49059	\N	Vannucchi	MG
49060	\N	Faussone-Pellegrini	MS
49062	\N	Blumberg	D
49063	\N	Rosenthal	A
49065	\N	Taylor	DA
49066	\N	Solum	DA
49067	\N	Strauss	KI
49070	\N	Morris	N
49072	\N	Kinch	G
49073	\N	Keele	C
49074	\N	Lissman	T
49075	\N	Fu	LN
49077	\N	Brennan	EM
49078	\N	Johnston	MV
49081	\N	Popken	GJ
49086	\N	de Permentier	PJ
49088	\N	Haidarliu	S
49089	\N	Ahissar	E
49091	\N	Lakin	RC
49092	\N	Jinks	RN
49093	\N	Herzog	ED
49094	\N	Renninger	GH
49096	\N	Ambros-Ingerson	J
49097	\N	Horowitz	JR
49099	\N	Lensing-Höhn	S
49100	\N	Ende	AA
49102	\N	Mayat	E
49104	\N	Michael	GJ
49105	\N	Kaya	E
49107	\N	Spruston	N
49110	\N	Buckmaster	PS
49112	\N	Kinzie	JM
49113	\N	Shinohara	MM
49114	\N	Westbrook	GL
49115	\N	Segerson	TP
49117	\N	Blume	HW
49118	\N	Madsen	JR
49121	\N	Huxlin	KR
49123	\N	Sarram	S
49124	\N	Lee	KF
49126	\N	Mactavish	D
49128	\N	Feyereisen	R
49130	\N	Doucet	JR
49132	\N	Huchton	DM
49133	\N	Niparko	JK
49135	\N	Gordon	BD
49138	\N	Simpson	KL
49139	\N	Altman	DW
49140	\N	Wang	L
49141	\N	Kirifides	ML
49142	\N	Lin	RC
49144	\N	Hammerschmidt	B
49145	\N	Kirsch	J
49147	\N	Polleux	F
49149	\N	Mulders	WH
49151	\N	Perera	AD
49152	\N	Plant	TM
49154	\N	Lowry	CA
49155	\N	Richardson	CF
49156	\N	Zoeller	TR
49157	\N	Miller	LJ
49161	\N	Giaume	C
49163	\N	Van der Beek	EM
49164	\N	Horvath	TL
49165	\N	Wiegant	VM
49166	\N	Van den Hurk	R
49168	\N	Hay-Schmidt	A
49171	\N	Linkenhoker	B
49172	\N	Lau	KL
49175	\N	Kuratani	S
49176	\N	Ueki	T
49177	\N	Aizawa	S
49179	\N	Zhang	LF
49180	\N	Kida	H
49182	\N	Chawla	MK
49183	\N	Gutierrez	GM
49185	\N	Plumier	JC
49186	\N	Currie	RW
49188	\N	Tan	MM
49190	\N	Driscoll	L
49192	\N	Czupryn	A
49193	\N	Skangiel-Kramska	J
49195	\N	Souter	M
49196	\N	Nevill	G
49197	\N	Forge	A
49199	\N	Palazzolo	KL
49201	\N	Yi	H
49203	\N	Reising	L
49205	\N	Sim	LJ
49206	\N	Childers	SR
49208	\N	Bowser	R
49210	\N	Winzer-Serhan	UH
49212	\N	Mou	K
49213	\N	Hunsberger	CL
49214	\N	Cleary	JM
49215	\N	Davis	RL
49217	\N	Molday	RS
49219	\N	Broberger	C
49220	\N	Schalling	M
49222	\N	Winkler	C
49223	\N	Fricker	R
49224	\N	Wong	SC
49225	\N	Hammang	J
49226	\N	Carpenter	MK
49228	\N	Nowakowski	RS
49229	\N	Peng	B
49230	\N	Wyman	RJ
49232	\N	Fan	X
49233	\N	Wu	B
49234	\N	Fang	L
49235	\N	Shen	Q
49239	\N	Philpot	BD
49240	\N	Lim	JH
49242	\N	Cellerino	A
49243	\N	Kohler	K
49245	\N	Woods	AG
49248	\N	Haider	SE
49249	\N	O'Neill	WE
49252	\N	deAzevedo	LC
49253	\N	Hedin-Pereira	C
49255	\N	Kurucz	OS
49256	\N	Prince	SR
49258	\N	Page	LR
49259	\N	Pires	A
49261	\N	Carew	TJ
49264	\N	Goede	P
49265	\N	Roberts	S
49266	\N	McDermott	R
49267	\N	Gouras	P
49269	\N	Cuthbertson	S
49270	\N	Jackson	B
49271	\N	Toledo	C
49272	\N	Fitzgerald	ME
49273	\N	Shih	YF
49274	\N	Zagvazdin	Y
49276	\N	Gao	X
49278	\N	Wu	SV
49279	\N	Yang	M
49280	\N	Reeve	J
49282	\N	Botchkarev	VA
49283	\N	Paus	R
49285	\N	Domyancic	AV
49286	\N	Morilak	DA
49288	\N	Hirtz	R
49289	\N	Wiese	K
49291	\N	Würden	S
49294	\N	Kosaki	H
49295	\N	He	J
49297	\N	Kotecha	SA
49298	\N	Eley	DW
49300	\N	Fonta	C
49301	\N	Chappert	C
49304	\N	Lee	T
49305	\N	Taki	K
49307	\N	Farias	MF
49309	\N	Leblond	H
49311	\N	Perney	TM
49312	\N	Kaczmarek	LK
49314	\N	Bakowska	JC
49316	\N	Li	Y
49318	\N	Jeanmonod	D
49320	\N	Todd	WE
49322	\N	Fritsches	KA
49323	\N	Elston	GN
49325	\N	Zerlin	M
49327	\N	Schreihofer	AM
49330	\N	Goodness	TP
49331	\N	Cronk	KM
49333	\N	Cameron	RS
49334	\N	Ruffin	JW
49335	\N	Cho	NK
49336	\N	Cameron	PL
49339	\N	Abounader	R
49340	\N	Hamel	E
49346	\N	Young	MJ
49349	\N	Vestergaard	S
49350	\N	Jakobsen	J
49352	\N	Menco	BP
49353	\N	Jackson	JE
49355	\N	Rash	JE
49356	\N	Duffy	HS
49357	\N	Bilhartz	BL
49358	\N	Whalen	LR
49359	\N	Yasumura	T
49362	\N	Chao	TI
49364	\N	Teppema	LJ
49365	\N	Kranenburg	A
49366	\N	Dahan	A
49367	\N	Berkenbosch	A
49368	\N	Olievier	C
49370	\N	Schnabel	R
49371	\N	Metzger	M
49372	\N	Jiang	S
49374	\N	Rees	H
49375	\N	Rye	D
49377	\N	Doetsch	GS
49379	\N	Gordon	MN
49380	\N	Schreier	WA
49381	\N	Ou	X
49382	\N	Holcomb	LA
49383	\N	Morgan	DG
49385	\N	Bertini	G
49387	\N	Mikkonen	M
49391	\N	Lacroix	S
49392	\N	Rivest	S
49394	\N	Korematsu	K
49396	\N	Scott	ML
49397	\N	Danzer	SC
49399	\N	Jacobs	K
49401	\N	Mechawar	N
49403	\N	Guntinas-Lichius	O
49407	\N	Noctor	SC
49408	\N	Scholnicoff	NJ
49410	\N	Huttenlocher	PR
49411	\N	Dabholkar	AS
49413	\N	Dolk	S
49414	\N	Dahlström	A
49417	\N	Beydler	S
49419	\N	Logel	J
49420	\N	Drebing	C
49421	\N	Rollins	Y
49422	\N	Barnhart	M
49423	\N	Sullivan	B
49424	\N	Demasters	BK
49427	\N	Rao	SC
49428	\N	Toth	LJ
49431	\N	van Pelt	J
49433	\N	Sun	YA
49435	\N	Kim	S
49437	\N	Drew	T
49444	\N	Kurokawa	K
49445	\N	Yamada	H
49446	\N	Ochi	J
49448	\N	Roufail	E
49450	\N	Gao	K
49452	\N	Morehouse	V
49453	\N	Rougon	G
49455	\N	Park	JJ
49457	\N	Slawecki	ML
49458	\N	Carlson	GC
49462	\N	Sturms	LM
49466	\N	Zhu	BS
49468	\N	Kelley	MS
49470	\N	GoldbergGoldberg	JMJM
49472	\N	Dupuy	ST
49474	\N	Rodríguez-Ruiz	J
49475	\N	Calvente	R
49476	\N	Marín-Teva	JL
49478	\N	Wellman	BJ
49480	\N	Strang	V
49482	\N	Takahashi-Iwanaga	H
49483	\N	Abe	K
49485	\N	Sandmann	D
49487	\N	Zheng	HX
49488	\N	Gong	LW
49489	\N	Zhao	H
49490	\N	Qin	BZ
49492	\N	Aonuma	H
49494	\N	Tsao	E
49496	\N	Bottai	D
49497	\N	Dunn	RJ
49498	\N	Ellis	W
49502	\N	Kurata	S
49504	\N	Mijnster	MJ
49505	\N	Raimundo	AG
49506	\N	Koskuba	K
49507	\N	Klop	H
49508	\N	Docter	GJ
49510	\N	Pankhaniya	RR
49512	\N	den Boer-Visser	AM
49513	\N	Bout	RG
49516	\N	Weiland	NG
49517	\N	Orikasa	C
49518	\N	Hayashi	S
49521	\N	Bice	TN
49523	\N	McCarthy	PW
49527	\N	Passini	MA
49528	\N	Canger	AK
49530	\N	Lu	X
49532	\N	Northmore	D
49534	\N	Horigome	N
49536	\N	Howard	S
49537	\N	Landry	C
49538	\N	Fisher	R
49539	\N	Bezouglaia	O
49540	\N	Handley	V
49541	\N	Campagnoni	A
49543	\N	Kishimoto	H
49544	\N	Wada	T
49546	\N	Glazner	GW
49547	\N	Mu	X
49548	\N	Springer	JE
49550	\N	Morin	AJ
49552	\N	Lesauter	J
49554	\N	Koylu	EO
49555	\N	Couceyro	PR
49556	\N	Lambert	PD
49558	\N	Lankford	KL
49559	\N	Kocsis	JD
49561	\N	Kozicz	T
49562	\N	Yanaihara	H
49564	\N	Paré	JF
49567	\N	Fitzpatrick	DC
49568	\N	Suga	N
49569	\N	Olsen	JF
49571	\N	Alves	SE
49573	\N	Shibayama	M
49574	\N	Hattori	S
49576	\N	Counihan	TJ
49577	\N	Kosinski	CM
49578	\N	Scherzer	CR
49579	\N	Daggett	LP
49580	\N	Veliçelebi	G
49582	\N	Kerner	JA
49585	\N	Kung	L
49586	\N	Force	M
49588	\N	Jäggin	V
49589	\N	Eberle	AN
49591	\N	Rietzel	HJ
49593	\N	Friberg	IK
49594	\N	Weiss	SW
49597	\N	Luque	JM
49598	\N	Biou	V
49600	\N	Saunders	JC
49601	\N	Adler	HJ
49602	\N	Cohen	YE
49603	\N	Smullen	S
49604	\N	Kazahaya	K
49606	\N	Odlozinski	M
49608	\N	de la Cruz	RR
49609	\N	Marti?ez-Guijarro	FJ
49611	\N	King	AJ
49612	\N	Jiang	ZD
49614	\N	Chelvanayagam	DK
49616	\N	Cauller	LJ
49617	\N	Clancy	B
49618	\N	Connors	BW
49620	\N	Tighilet	B
49621	\N	Murray	KD
49623	\N	Williams	C
49624	\N	Villegas	M
49625	\N	Atkinson	R
49627	\N	Klenoff	JR
49631	\N	Mateos	JM
49632	\N	Azkue	J
49633	\N	Benítez	R
49634	\N	Sarría	R
49635	\N	Losada	J
49636	\N	Conquet	F
49637	\N	Ferraguti	F
49638	\N	Kuhn	R
49639	\N	Knöpfel	T
49640	\N	Grandes	P
49642	\N	Melchitzky	DS
49644	\N	Weinmann	O
49645	\N	Wenzel	A
49646	\N	Benke	D
49648	\N	Harman	A
49651	\N	Sutula	T
49652	\N	Zhang	P
49653	\N	Lynch	M
49654	\N	Sayin	U
49655	\N	Golarai	G
49656	\N	Rod	R
49658	\N	De Lange	RP
49659	\N	Joosse	J
49660	\N	Van Minnen	J
49662	\N	Prensa	L
49663	\N	Giménez-Amaya	JM
49665	\N	King	VM
49666	\N	Trott	JR
49671	\N	Kabai	P
49673	\N	McReynolds	JS
49675	\N	Koide	I
49677	\N	Khan	HR
49678	\N	Price	DA
49679	\N	Doble	KE
49680	\N	Greenberg	MJ
49681	\N	Saleuddin	AS
49683	\N	Roche	AK
49684	\N	Kajander	KC
49686	\N	Fischer	AJ
49687	\N	Seltner	RL
49688	\N	Poon	J
49690	\N	Woolhead	CL
49693	\N	Pairault	C
49694	\N	Clairambault	P
49696	\N	Pinault	D
49698	\N	Kalyuzhny	AE
49699	\N	Wessendorf	MW
49701	\N	Zaucha	JA
49702	\N	Colbran	RJ
49705	\N	Kawano	J
49707	\N	Murai	H
49708	\N	Pierce	JE
49709	\N	Raghupathi	R
49710	\N	Smith	DH
49711	\N	Saatman	KE
49712	\N	Loring	JF
49713	\N	Eckman	C
49714	\N	Younkin	S
49715	\N	McIntosh	TK
49720	\N	Xu	ZQ
49721	\N	Shi	TJ
49723	\N	Shimizu	M
49726	\N	Toida	K
49728	\N	Teune	TM
49731	\N	Rajkowska	G
49733	\N	Ortino	B
49735	\N	Hikosaka	R
49736	\N	Takahata	M
49739	\N	Candiani	S
49740	\N	Pestarino	M
49742	\N	McKinnon	LA
49743	\N	Nathanson	NM
49746	\N	Sik	A
49747	\N	Penttonen	M
49749	\N	Burwell	RD
49752	\N	Esser	MJ
49753	\N	Pronych	SP
49755	\N	Bruce	K
49757	\N	Henry	JN
49759	\N	Kenigfest	NB
49760	\N	Belekhova	MG
49761	\N	Vesselkin	NP
49762	\N	Miceli	D
49764	\N	Glover	RG
49766	\N	McAndrew	PE
49767	\N	Zdilar	D
49768	\N	Chiu	IM
49769	\N	Burghes	AH
49771	\N	Ding	Y
49774	\N	Holland	KL
49775	\N	Norby	LA
49778	\N	Yulis	CR
49779	\N	Mota	MD
49780	\N	Andrades	JA
49781	\N	Rodríguez	S
49782	\N	Peruzzo	B
49783	\N	Mancera	JM
49784	\N	Ramirez	P
49785	\N	Garrido	M
49786	\N	Pérez-Fígarez	JM
49787	\N	Fernández-Llebrez	P
49789	\N	Bastmeyer	M
49790	\N	Daston	MM
49791	\N	Possel	H
49793	\N	Hadian	M
49795	\N	Sarret	P
49796	\N	Vincent	JP
49797	\N	Mazella	J
49799	\N	Jeyarasasingam	G
49801	\N	Fischer	A
49802	\N	Canning	BJ
49803	\N	Undem	BJ
49804	\N	Kummer	W
49806	\N	Balasubramanyam	A
49807	\N	Iyer	D
49808	\N	Stringer	JL
49809	\N	Potvin	A
49810	\N	Neumeyer	AM
49811	\N	Avruch	J
49812	\N	Epstein	HF
49815	\N	Julian	D
49816	\N	Ennis	K
49817	\N	Korenbrot	JI
49821	\N	Cork	RJ
49822	\N	Baber	SZ
49824	\N	Pang	K
49826	\N	Deng	C
49827	\N	Rogers	LJ
49829	\N	Rink	E
49831	\N	Hilscher-Conklin	C
49835	\N	Kinoshita	A
49837	\N	Carter	JM
49839	\N	Moon	YW
49842	\N	Yasui	K
49843	\N	Tabata	S
49844	\N	Uemura	M
49845	\N	Zhang	SC
49848	\N	Kinnunen	A
49849	\N	Lintunen	M
49850	\N	Karlstedt	K
49852	\N	Brothers	R
49855	\N	Ramer	MS
49857	\N	Kokay	I
49858	\N	McEwan	J
49859	\N	Mercer	A
49861	\N	Roosevelt	JL
49863	\N	Ball	EE
49865	\N	Guidry	G
49867	\N	Barker	DA
49869	\N	Chan	TL
49871	\N	Haverkamp	S
49873	\N	Vitalis	T
49874	\N	Cases	O
49875	\N	Callebert	J
49876	\N	Launay	JM
49877	\N	Seif	I
49879	\N	Liang	W
49881	\N	Gill	H
49884	\N	Darvesh	S
49885	\N	Grantham	DL
49887	\N	Sultan	F
49889	\N	van der Putten	H
49891	\N	Bennett	T
49892	\N	Jung	HH
49895	\N	Sapin	V
49896	\N	Dollé	P
49898	\N	Naber	PA
49900	\N	Markstahler	U
49901	\N	Bach	M
49903	\N	Adryan	KM
